state,state_abbr,event_title,event_start_date,event_end_date,event_type,summary,dashboard_relevance,source_name,source_url,source_type,scraped_text_excerpt,confidence,proposed_blurb,review_status,date_accessed,notes,context_priority,state_specificity,verification_status,app_candidate,approval_recommendation
North Carolina,NC,North Carolina Medicaid expansion implemented,2023-12-01,,Medicaid expansion,"NC Medicaid states that on December 1, 2023, North Carolina expanded Medicaid to cover people ages 19 through 64 up to 138% of the federal poverty line.","This in-period expansion directly affects eligibility and may help contextualize North Carolina enrollment, applications, and state comparisons after December 2023.",NC Medicaid: North Carolina Expands Medicaid,https://medicaid.ncdhhs.gov/north-carolina-expands-medicaid,state_official,"erage to more people. Versión en español Video in American Sign Language (ASL)  On December 1, 2023, NC Medicaid expanded to cover people ages 19 through 64 up to 138% of the federal poverty line. That’s about $1,800/month for singles and $3,065/month for families of three. NC Medicaid covers most health services. It includes doctor visits, check-ups, emergency care, dental care, vision and hearing services, prescription drugs, maternity and postpartum care, hospital services, behavioral health, preventive and wellness servi",high,"North Carolina expanded Medicaid on December 1, 2023, covering adults ages 19 through 64 up to 138% of the federal poverty line. This may help contextualize North Carolina enrollment and application patterns after late 2023 without implying causality.",needs_review,2026-06-22,,primary_blurb_candidate,state_specific,verified_official,yes,approve_candidate
Georgia,GA,Georgia Pathways to Coverage with qualifying activities,2023-07-01,,work requirement,"Georgia Pathways says it offers Medicaid coverage to eligible Georgians ages 19-64 up to 100% FPL who are not otherwise eligible for traditional Medicaid and meet qualifying activity requirements, including 80 hours per month to maintain coverage.",This state-specific limited coverage pathway and activity-reporting design may help contextualize Georgia enrollment and eligibility operations compared with full expansion states.,Georgia Pathways to Coverage: About Pathways,https://pathways.georgia.gov/about-pathways,state_official,"promote members’ transition from Pathways into private coverage.  This program offers Medicaid coverage to eligible Georgians ages 19-64 who have a household income of up to 100% of the Federal Poverty Level (FPL). For example, in 2026, this equals $15,960 per year or $1,330 on average per month for one person, and $27,320 per year or $2,277 on average per month for a family of three. Eligible Georgians are not otherwise eligible for traditional Medicaid and meet the qualifying activities threshold. Qualifying activity requ",high,"Georgia policy context includes Pathways to Coverage, a limited Medicaid coverage pathway for some adults up to 100% FPL with qualifying activity requirements. This may help contextualize Georgia trends, but it should not be treated as full ACA expansion.",needs_review,2026-06-22,,primary_blurb_candidate,state_specific,verified_official,yes,approve_candidate
Nebraska,NE,Nebraska Medicaid expansion / Heritage Health Adult benefits,2021-10-01,,Medicaid expansion,"Nebraska DHHS states Medicaid coverage is available for Nebraskans age 19-64 up to 138% FPL, and that everyone eligible through expansion automatically received equal benefits effective October 1, 2021.",In-period benefit/equalization change may help contextualize Nebraska expansion enrollment and program interpretation.,Nebraska DHHS: Medicaid Expansion in Nebraska,https://dhhs.ne.gov/Pages/Medicaid-Expansion.aspx,state_official,"ved equal benefits, including dental, vision, and over-the-counter medications, effective October 1, 2021. Prior to this date, receipt of dental, vision, and over-the-counter medications was subject to specific criteria​.​ ​ For copies of previously published items on this page, please contact Medicaid at  DHHS.MedicaidExpansionQuestions@Nebraska.gov .    Navigation List Name Back to Medicaid Homepage   More General Information Medicaid Providers Medicaid Clients Tribal Health Medicaid Advisory Committee Medicaid Beneficiary",high,"Nebraska expansion context includes Heritage Health Adult coverage for adults ages 19-64 up to 138% FPL and equal expansion benefits effective October 1, 2021. This may help contextualize Nebraska enrollment and program-mix interpretation.",needs_review,2026-06-22,,primary_blurb_candidate,state_specific,verified_official,yes,approve_candidate
Utah,UT,Utah full Medicaid expansion authorized,2019-12-23,,Medicaid expansion,"Utah DHHS states CMS authorized Utah to implement full Medicaid expansion on December 23, 2019, extending eligibility to adults up to 138% FPL; the page also notes the community engagement requirement was withdrawn in 2021 after suspension during the COVID-19 public health emergency.",This in-period expansion and withdrawal of community engagement policy may help contextualize Utah enrollment and eligibility operations after 2020.,Utah DHHS Medicaid: Medicaid Expansion,https://medicaid.utah.gov/expansion/,state_official,"required by federal or state statute to remain on our website. Program History On December 23, 2019, the Centers for Medicare and Medicaid Services (CMS) authorized the Utah Department of Health (UDOH) to implement a full Medicaid expansion in the state. The expansion extends Medicaid eligibility to Utah adults whose annual income is up to 138% of the federal poverty level ($17,608 for an individual or $36,156 for a family of four). The federal government covers 90% of the costs for these services, with the state covering t",high,Utah policy context includes CMS authorization of full Medicaid expansion in December 2019 and later withdrawal of the community engagement requirement. This may help contextualize Utah trends during the dashboard period without implying a causal estimate.,needs_review,2026-06-22,,primary_blurb_candidate,state_specific,verified_official,yes,approve_candidate
Alabama,AL,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Alaska,AK,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Arizona,AZ,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
California,CA,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact. Batch 1 manual follow-up queue; does not block later batches.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Colorado,CO,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Connecticut,CT,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Delaware,DE,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
District of Columbia,DC,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Florida,FL,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact. Batch 1 manual follow-up queue; does not block later batches.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Hawaii,HI,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Idaho,ID,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Illinois,IL,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Indiana,IN,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Iowa,IA,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Kansas,KS,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Kentucky,KY,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Louisiana,LA,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Maine,ME,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Maryland,MD,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Massachusetts,MA,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Michigan,MI,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact. Batch 1 manual follow-up queue; does not block later batches.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Minnesota,MN,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Mississippi,MS,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Missouri,MO,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Montana,MT,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Nevada,NV,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
New Hampshire,NH,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
New Jersey,NJ,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
New Mexico,NM,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
New York,NY,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact. Batch 1 manual follow-up queue; does not block later batches.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
North Dakota,ND,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Ohio,OH,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact. Batch 1 manual follow-up queue; does not block later batches.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Oklahoma,OK,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Oregon,OR,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Pennsylvania,PA,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact. Batch 1 manual follow-up queue; does not block later batches.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Rhode Island,RI,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
South Carolina,SC,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
South Dakota,SD,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Tennessee,TN,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Texas,TX,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact. Batch 1 manual follow-up queue; does not block later batches.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Vermont,VT,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Virginia,VA,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Washington,WA,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
West Virginia,WV,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Wisconsin,WI,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Wyoming,WY,Needs official state-specific source before app use,,,other,No app-ready official state-specific policy context blurb was verified in this pass.,Use placeholder text or omit policy context for this state until official-source research is completed.,Research review status,https://www.medicaid.gov/medicaid/section-1115-demo/demonstration-and-waiver-list/index.html,unknown,No app-ready source excerpt verified in this pass.,low,Policy context pending review.,needs_review,2026-06-22,"This is a review-status row, not a policy fact.",needs_second_pass,weak_generic,needs_manual_review,no,needs_more_research
Illinois,IL,Health Benefits for Immigrant Seniors redeterminations,2024-03,,immigrant eligibility,"Illinois HFS describes Health Benefits for Immigrant Seniors and says HFS began yearly redeterminations for HBIS enrollees, using the same process Medicaid customers use to annually verify continued eligibility.",May help contextualize Illinois enrollment/program mix and renewal activity for immigrant-coverage populations without implying causality.,Illinois Healthcare and Family Services,https://hfs.illinois.gov/medicalclients/healthbenefitsforimmigrants.html,state_official,"Health Benefits for Immigrant Seniors, ages 65 and over (HBIS) 2024 HBIS program changes In March 2024, HFS announced a series of changes related to the eligibility requirements for the Health Benefits for Immigrant Seniors (HBIS) program. Coverage Renewals: HFS has begun conducting yearly redeterminations for HBIS enrollees, following the same process Medicaid customers go through to annually verify their continued eligibility for coverage. You",high,Illinois policy context includes Health Benefits for Immigrant Seniors and 2024 yearly redeterminations for that program. This may help contextualize program mix and renewal-related activity alongside Medicaid/CHIP enrollment trends.,needs_review,2026-06-22,Batch 1 official-source scrape. Strong state-specific row; review wording before app use.,primary_blurb_candidate,state_specific,verified_official,yes,approve_candidate
New Jersey,NJ,Cover All Kids / NJ FamilyCare children regardless of immigration status,in effect by 2026,,immigrant eligibility,The official New Jersey Cover All Kids site states that all children can apply for NJ FamilyCare regardless of immigration status and that New Jersey covers all income-eligible kids.,"May help contextualize NJ FamilyCare/CHIP program mix and child enrollment interpretation, especially where immigration eligibility affects child coverage.",New Jersey Department of Human Services Cover All Kids,https://www.nj.gov/coverallkids/,state_official,"will change starting Fall 2026. Families can apply for NJ FamilyCare for their children, regardless of immigration status. Apply today at njfamilycare.org. APPLY about Families can apply for NJ FamilyCare for their children, regardless of immigration status. Information is available in your language. Press “Translate” in the black bar to read this page in other languages. TRANSLATE about Information is available in your language. Eligibility rev",medium,"New Jersey policy context includes Cover All Kids, which allows children to apply for NJ FamilyCare regardless of immigration status. This should be interpreted as eligibility context for child coverage and program mix, not as a causal explanation of enrollment change.",needs_review,2026-06-22,Batch 1 official-source scrape. Start date not pinned on scraped page; review before app use.,primary_blurb_candidate,state_specific,verified_official,yes,approve_candidate
Virginia,VA,Virginia adult Medicaid expansion population,2019-01-01,,Medicaid expansion,"Virginia DMAS states that since January 1, 2019, more adults have access to low-cost coverage through Virginia Medicaid, including adults ages 19-64 with income at or below 138% of the federal poverty limit; most eligible individuals are enrolled in managed care.",May help contextualize Virginia enrollment levels and managed-care coverage patterns during the full dashboard period.,Virginia Department of Medical Assistance Services,https://www.dmas.virginia.gov/for-applicants/populations-served/for-adults/adults-aged-19-64/,state_official,"ty Manual Full Search Transmittals Information for Noncitizens Adults Aged 19-64 Overview Since January 1, 2019, more adults living in Virginia have access to quality, low-cost, health insurance through Virginia Medicaid. Covered adults include individuals ages 19-64 with income at or below 138% of the federal poverty limit. Individuals in the adult group have comprehensive health care coverage provided through the Medicaid programs. Most eligibl",high,"Virginia expanded adult Medicaid coverage beginning January 1, 2019 for adults ages 19-64 up to 138% of the federal poverty limit. This policy context should be interpreted alongside Virginia enrollment trends and managed-care coverage patterns.",needs_review,2026-06-22,Batch 1 official-source scrape. Strong state-specific row; review wording before app use.,primary_blurb_candidate,state_specific,verified_official,yes,approve_candidate
